0,-23.07,43.58,974.73,36.01,28.08,3.66,-22.38,51.66,-60.52,-1.33,2.56
1,-22.34,42.85,974.37,37.84,28.69,4.88,-22.46,51.45,-60.52,-1.29,2.52
2,-22.09,43.09,974.37,36.01,29.91,4.27,-22.08,51.40,-61.19,-1.28,2.54
0,-22.58,42.72,974.12,36.62,28.08,3.66,-22.38,51.95,-60.77,-1.30,2.52
1,-23.19,42.97,973.88,38.45,29.91,4.27,-22.57,51.38,-61.12,-1.34,2.53
2,-22.83,42.85,974.37,36.62,28.08,4.27,-22.61,51.71,-61.38,-1.32,2.52
0,-22.83,42.85,974.12,37.84,30.52,4.88,-22.19,51.73,-61.49,-1.32,2.52
1,-21.85,43.46,975.10,37.23,29.30,5.49,-22.02,51.42,-59.86,-1.26,2.56
2,-23.32,42.60,973.51,36.62,29.30,6.71,-22.01,51.75,-59.85,-1.35,2.51
0,-23.44,42.48,974.98,38.45,28.69,4.88,-21.61,51.70,-60.82,-1.35,2.50
1,-22.71,42.48,974.12,36.01,29.30,3.66,-21.89,51.67,-60.88,-1.31,2.50
2,-22.83,43.21,974.73,38.45,29.91,4.88,-22.17,51.14,-61.49,-1.32,2.54
0,-21.85,43.33,974.24,36.01,29.30,4.88,-22.13,51.64,-61.16,-1.26,2.56
1,-22.22,43.09,974.24,36.62,30.52,5.49,-22.62,51.28,-60.57,-1.28,2.54
2,-22.58,43.70,974.00,36.62,31.13,3.05,-22.14,51.29,-61.30,-1.30,2.58
0,-23.07,43.58,974.37,37.23,28.69,6.71,-22.34,51.83,-61.76,-1.33,2.57
1,-22.34,43.58,974.37,38.45,28.69,5.49,-21.91,52.21,-60.49,-1.29,2.57
2,-22.83,42.24,975.22,37.84,30.52,3.66,-22.27,51.76,-60.50,-1.32,2.48
0,-21.97,43.09,974.37,34.79,31.13,4.27,-22.18,51.22,-60.69,-1.27,2.54
1,-22.09,43.09,974.98,40.28,29.91,3.05,-22.02,51.94,-60.71,-1.27,2.54
2,-21.85,43.82,974.24,37.23,30.52,5.49,-21.63,51.40,-61.22,-1.26,2.58
0,-21.73,43.82,973.88,37.84,29.91,4.27,-22.28,51.48,-60.41,-1.25,2.59
1,-23.32,42.11,974.00,35.40,29.91,4.88,-22.29,51.61,-60.91,-1.35,2.48
2,-22.22,42.97,974.73,38.45,29.30,4.27,-21.48,51.31,-60.33,-1.28,2.53
0,-22.46,43.70,974.49,36.01,29.91,4.27,-21.59,51.56,-60.94,-1.30,2.57
1,-22.71,42.85,974.98,37.23,28.69,4.27,-21.85,51.21,-60.72,-1.31,2.52
2,-21.97,42.85,975.95,37.84,29.91,4.88,-21.83,51.81,-60.69,-1.26,2.52
0,-22.83,44.07,974.00,39.06,28.69,5.49,-21.68,51.28,-60.85,-1.32,2.60
1,-21.61,43.09,974.12,37.23,31.13,6.71,-21.74,51.68,-60.49,-1.25,2.54
2,-22.46,43.33,974.49,38.45,29.91,4.27,-22.56,51.90,-60.56,-1.30,2.55
0,-21.61,43.46,974.37,36.62,28.08,5.49,-21.96,51.88,-60.45,-1.25,2.56
1,-22.95,41.75,974.00,36.01,30.52,5.49,-22.24,51.09,-60.51,-1.33,2.46
2,-22.83,42.97,974.73,38.45,31.13,6.10,-21.67,51.76,-60.50,-1.32,2.53
0,-22.34,43.09,973.75,36.62,29.30,4.88,-21.81,51.67,-60.79,-1.29,2.54
1,-22.09,42.48,973.75,37.23,27.47,3.05,-22.18,51.44,-60.12,-1.28,2.51
2,-22.09,43.09,974.37,36.62,28.69,4.27,-21.91,51.40,-60.64,-1.28,2.54
0,-22.22,42.97,974.24,37.23,29.30,4.27,-21.57,51.53,-60.78,-1.28,2.53
1,-22.71,43.46,973.88,36.62,29.30,3.66,-22.14,51.23,-59.81,-1.31,2.56
2,-22.95,42.97,973.75,37.84,29.30,3.66,-21.23,51.49,-60.74,-1.33,2.53
0,-22.58,42.97,974.00,38.45,29.91,6.10,-21.67,51.38,-60.73,-1.30,2.53
1,-22.58,42.72,974.24,37.84,29.91,6.10,-21.72,51.11,-60.75,-1.30,2.52
2,-22.46,42.48,974.00,39.06,29.30,4.27,-22.05,51.87,-61.29,-1.30,2.50
0,-22.34,43.21,974.12,37.84,29.91,4.27,-21.96,51.07,-60.45,-1.29,2.55
1,-22.22,43.82,973.51,38.45,28.69,3.05,-21.91,51.64,-61.02,-1.28,2.59
2,-22.34,43.21,973.75,37.84,28.08,4.27,-22.14,51.83,-61.30,-1.29,2.55
0,-21.36,43.70,974.12,37.23,28.08,7.32,-22.14,51.59,-60.47,-1.23,2.58
1,-22.95,43.46,973.75,38.45,29.91,4.88,-21.55,51.95,-60.19,-1.33,2.56
2,-23.32,42.85,973.63,38.45,28.69,5.49,-21.91,52.09,-60.45,-1.35,2.53
0,-23.07,42.60,974.49,37.84,29.30,4.88,-21.98,51.48,-60.99,-1.33,2.51
1,-23.19,43.46,973.63,37.23,29.30,3.66,-22.03,51.45,-60.38,-1.34,2.56
2,-22.34,42.85,973.75,37.84,31.13,4.88,-22.50,51.72,-60.64,-1.29,2.53
0,-23.19,43.58,974.85,39.06,27.47,4.27,-21.62,51.55,-61.51,-1.34,2.56
1,-22.58,43.09,974.49,38.45,30.52,5.49,-21.50,51.44,-61.74,-1.30,2.54
2,-22.22,43.09,973.63,37.84,29.91,6.10,-22.35,51.44,-60.86,-1.28,2.54
0,-22.34,42.72,974.24,39.06,28.69,5.49,-22.01,51.83,-60.49,-1.29,2.52
1,-22.46,42.85,973.88,36.62,30.52,4.88,-22.01,51.59,-60.75,-1.30,2.53
2,-22.09,42.85,973.39,37.84,30.52,4.27,-21.89,51.39,-60.84,-1.28,2.53
0,-22.83,43.58,973.88,38.45,29.30,4.27,-21.87,51.75,-59.99,-1.32,2.57
1,-22.83,43.21,973.88,37.84,29.30,5.49,-21.92,51.76,-60.40,-1.32,2.55
2,-22.34,44.31,973.88,37.23,29.91,4.88,-22.38,51.29,-60.35,-1.29,2.61
0,-22.22,41.99,973.75,38.45,31.13,5.49,-22.16,51.25,-61.06,-1.29,2.48
1,-21.85,43.33,973.75,36.62,29.30,6.10,-22.13,51.57,-61.07,-1.26,2.56
2,-22.95,42.36,973.88,38.45,28.69,4.88,-21.91,51.03,-60.45,-1.33,2.50
0,-22.22,43.46,974.12,38.45,29.91,3.66,-21.89,51.77,-61.32,-1.28,2.56
1,-21.97,44.31,973.63,38.45,29.30,4.88,-21.80,51.61,-60.21,-1.27,2.62
2,-22.83,43.58,973.75,37.23,29.30,4.88,-21.69,51.56,-60.42,-1.32,2.57
0,-23.32,43.09,973.63,38.45,29.91,5.49,-22.11,51.71,-60.94,-1.35,2.54
1,-23.44,43.58,973.39,39.67,30.52,6.10,-22.30,51.72,-60.57,-1.35,2.57
2,-22.83,42.85,974.37,36.62,30.52,5.49,-21.97,52.28,-60.66,-1.32,2.52
0,-22.46,42.72,973.51,38.45,29.30,5.49,-21.55,51.59,-60.55,-1.30,2.52
1,-23.44,41.87,973.63,37.23,30.52,6.10,-22.07,51.73,-61.83,-1.36,2.47
2,-22.58,42.97,973.39,37.23,28.69,4.88,-21.73,51.40,-60.99,-1.31,2.54
0,-22.46,43.09,974.49,36.62,29.30,4.88,-21.91,51.44,-59.73,-1.30,2.54
1,-22.34,42.97,974.00,38.45,28.08,5.49,-22.27,51.70,-60.68,-1.29,2.53
2,-22.95,42.97,973.27,38.45,29.91,4.88,-21.77,51.32,-60.60,-1.33,2.54
0,-21.48,43.09,973.63,37.84,29.91,5.49,-21.47,52.08,-60.74,-1.24,2.55
1,-22.34,42.85,973.75,39.06,29.91,4.27,-21.41,51.98,-61.58,-1.29,2.53
2,-21.97,42.72,974.85,37.84,30.52,4.27,-21.96,51.79,-60.91,-1.27,2.52
0,-23.44,44.07,972.90,37.84,28.69,5.49,-21.58,51.78,-60.78,-1.36,2.60
1,-21.97,43.09,973.63,37.84,29.30,5.49,-21.67,51.88,-60.73,-1.27,2.54
2,-22.58,42.36,973.63,37.84,30.52,5.49,-21.75,51.76,-60.13,-1.31,2.50
0,-22.34,43.09,973.39,38.45,29.91,4.27,-21.96,51.71,-60.00,-1.29,2.54
1,-22.58,43.46,973.88,38.45,30.52,5.49,-21.89,51.28,-60.99,-1.30,2.56
2,-22.95,42.60,973.14,37.84,31.74,5.49,-21.77,51.56,-61.13,-1.33,2.51
0,-21.36,42.48,974.49,37.84,29.91,4.27,-22.23,51.79,-61.00,-1.23,2.51
1,-22.46,42.48,974.12,37.84,31.13,4.27,-21.50,51.70,-60.56,-1.30,2.50
2,-21.73,43.21,973.39,37.84,28.69,5.49,-21.66,51.46,-61.05,-1.26,2.55
0,-22.58,43.58,974.00,39.06,29.30,4.27,-21.66,51.72,-61.35,-1.30,2.57
1,-22.58,43.09,973.14,36.62,29.30,5.49,-22.13,51.92,-61.69,-1.31,2.54
2,-22.83,43.09,973.14,37.84,28.69,5.49,-22.36,51.95,-61.02,-1.32,2.54
0,-22.46,42.24,973.75,36.01,28.69,4.27,-21.61,51.66,-61.77,-1.30,2.49
1,-23.19,42.97,973.88,37.84,31.13,4.88,-22.20,51.86,-61.15,-1.34,2.53
2,-22.83,42.97,974.12,39.67,29.91,4.27,-21.61,51.86,-60.85,-1.32,2.53
0,-22.46,43.21,974.24,38.45,30.52,6.10,-21.92,51.99,-60.64,-1.30,2.55
1,-22.22,43.21,974.61,40.28,29.91,4.88,-21.97,51.50,-61.12,-1.28,2.55
2,-23.80,43.33,973.51,37.84,30.52,4.27,-21.83,51.87,-60.41,-1.38,2.55
0,-21.73,44.19,974.00,37.84,29.30,4.88,-22.24,51.60,-60.89,-1.25,2.61
1,-22.46,43.33,974.37,37.84,28.69,5.49,-21.98,51.66,-60.68,-1.30,2.55
2,-21.61,43.09,973.75,37.84,29.91,4.88,-22.40,51.23,-61.36,-1.25,2.54
0,-22.22,42.60,974.24,37.23,28.69,4.88,-22.13,51.65,-60.60,-1.28,2.51
1,-21.61,42.72,973.88,36.01,29.91,4.88,-21.97,51.56,-60.97,-1.25,2.52
2,-22.83,42.97,974.12,37.23,29.91,4.88,-22.51,51.71,-61.16,-1.32,2.53
0,-22.71,42.97,973.27,37.23,28.08,4.27,-22.36,51.83,-62.13,-1.31,2.54
1,-22.71,43.46,973.88,37.84,31.13,4.88,-22.23,52.04,-60.82,-1.31,2.56
2,-22.58,42.36,974.37,37.84,29.91,5.49,-22.36,52.34,-61.08,-1.30,2.50
0,-21.85,42.85,973.75,37.84,30.52,4.88,-21.79,52.08,-60.73,-1.26,2.53
1,-22.34,43.33,974.00,36.62,29.91,4.27,-21.66,51.34,-60.93,-1.29,2.56
2,-21.73,43.09,973.75,38.45,30.52,4.27,-22.53,51.76,-60.83,-1.26,2.54
0,-22.83,43.46,973.75,38.45,29.30,4.27,-21.97,51.83,-60.60,-1.32,2.56
1,-22.22,43.33,973.75,37.84,30.52,4.88,-21.98,51.93,-60.45,-1.28,2.56
2,-22.58,42.85,974.73,37.84,31.13,5.49,-22.08,51.51,-61.16,-1.30,2.52
0,-23.19,42.72,974.24,38.45,29.30,4.27,-22.27,51.59,-60.49,-1.34,2.52
1,-22.34,42.97,974.00,37.84,29.30,4.27,-22.35,51.82,-60.80,-1.29,2.53
2,-23.19,42.60,974.37,37.84,28.69,6.10,-21.96,51.65,-60.11,-1.34,2.51
0,-22.34,43.09,975.22,36.62,29.91,5.49,-22.28,51.50,-61.25,-1.29,2.53
1,-21.97,43.70,973.88,37.23,28.69,4.88,-21.87,52.05,-59.88,-1.27,2.58
2,-23.19,43.46,974.00,36.62,30.52,4.88,-22.22,51.60,-60.52,-1.34,2.56
0,-23.19,42.85,974.73,37.84,29.30,4.27,-21.95,51.42,-59.85,-1.34,2.52
1,-22.83,43.58,974.49,38.45,30.52,4.88,-22.22,51.49,-60.95,-1.32,2.57
2,-21.73,42.72,973.88,40.28,29.30,4.27,-21.45,52.03,-61.00,-1.26,2.52
0,-22.22,42.85,974.37,37.84,29.91,4.27,-21.45,51.37,-60.84,-1.28,2.53
1,-22.95,42.72,974.49,36.62,28.08,3.66,-21.85,51.60,-60.63,-1.32,2.52
2,-21.97,43.82,975.34,38.45,29.30,4.88,-21.14,51.38,-59.14,-1.26,2.58
0,-22.83,43.09,974.37,37.23,29.91,4.88,-21.95,51.61,-60.38,-1.32,2.54
1,-21.73,43.09,974.12,37.84,29.30,4.88,-21.40,51.44,-61.01,-1.25,2.54
2,-22.83,43.58,973.88,39.06,28.69,4.27,-21.80,51.43,-60.35,-1.32,2.57
0,-23.19,43.46,973.88,38.45,30.52,4.88,-21.84,51.60,-60.74,-1.34,2.56
1,-22.46,42.97,973.75,37.84,29.91,5.49,-21.70,51.99,-61.15,-1.30,2.53
2,-22.71,42.36,974.85,37.84,30.52,4.27,-22.60,51.35,-60.94,-1.31,2.49
0,-22.09,43.33,974.37,37.84,29.30,4.27,-22.06,51.72,-61.00,-1.28,2.55
1,-22.46,43.09,974.73,36.62,28.69,6.71,-21.90,51.81,-61.06,-1.30,2.54
2,-21.97,43.46,974.85,37.84,29.30,6.10,-21.87,51.86,-61.08,-1.27,2.56
0,-22.09,43.33,974.24,39.06,29.30,3.66,-21.63,51.40,-60.01,-1.28,2.55
1,-22.58,43.33,974.00,39.06,29.91,5.49,-21.86,52.10,-60.63,-1.30,2.55
2,-22.58,43.33,974.12,36.62,29.91,3.66,-21.94,51.46,-61.25,-1.30,2.55
0,-22.46,43.33,974.49,37.23,28.08,5.49,-22.01,51.55,-61.05,-1.30,2.55
1,-23.32,42.97,974.61,36.62,29.30,4.88,-21.83,51.64,-60.16,-1.35,2.53
2,-22.09,43.58,974.98,37.23,30.52,4.88,-22.28,51.62,-60.00,-1.27,2.57
0,-22.58,42.85,974.37,37.23,30.52,5.49,-22.24,51.92,-60.91,-1.30,2.52
1,-23.19,43.46,974.24,35.40,30.52,4.27,-22.23,51.39,-59.86,-1.34,2.56
2,-22.58,43.21,974.61,36.62,28.08,4.88,-21.69,51.79,-59.05,-1.30,2.54
0,-22.46,43.21,973.39,37.84,27.47,4.88,-21.75,51.59,-59.34,-1.30,2.55
1,-22.71,41.63,974.12,37.84,28.08,4.27,-21.85,51.38,-60.24,-1.31,2.45
2,-22.58,43.21,974.49,37.23,29.91,5.49,-22.07,51.67,-60.06,-1.30,2.55
0,-22.95,43.33,973.63,37.84,31.13,4.27,-22.56,51.99,-61.01,-1.33,2.56
1,-22.83,43.33,974.00,36.62,30.52,4.27,-21.96,51.97,-60.42,-1.32,2.55
2,-21.36,43.46,974.24,36.62,29.30,6.10,-21.61,52.04,-60.86,-1.23,2.56
0,-22.22,43.21,974.12,38.45,29.30,6.10,-21.84,51.71,-59.61,-1.28,2.55
1,-22.22,43.21,974.12,37.23,29.30,4.88,-22.24,52.05,-60.68,-1.28,2.55
2,-21.85,42.72,974.49,37.84,28.69,4.88,-22.08,52.06,-59.92,-1.26,2.52
0,-21.97,42.60,974.24,37.23,31.74,3.66,-21.66,52.08,-59.99,-1.27,2.51
1,-23.56,43.21,974.24,37.23,29.30,4.27,-21.96,52.28,-60.49,-1.36,2.54
2,-22.34,42.60,974.24,36.62,29.91,4.88,-22.07,51.78,-59.79,-1.29,2.51
0,-22.09,43.21,973.88,37.23,29.30,5.49,-22.02,51.50,-60.25,-1.28,2.55
1,-21.36,43.58,974.00,36.01,29.91,4.27,-21.50,51.81,-60.88,-1.23,2.57
2,-22.09,42.97,974.49,38.45,30.52,4.27,-21.97,52.38,-59.68,-1.28,2.53
0,-21.73,43.33,974.12,37.84,28.69,4.88,-22.40,51.56,-60.27,-1.25,2.56
1,-22.34,43.09,973.51,37.84,28.08,3.66,-22.41,52.00,-59.86,-1.29,2.54
2,-22.58,41.87,974.24,38.45,28.08,4.88,-21.69,51.73,-60.88,-1.31,2.47
0,-23.80,41.87,974.24,36.62,29.30,4.88,-21.96,51.95,-60.27,-1.38,2.46
1,-22.22,43.46,974.00,37.84,28.69,4.88,-21.95,52.22,-61.25,-1.28,2.56
2,-21.97,43.21,974.12,39.06,29.30,4.88,-21.95,52.08,-59.81,-1.27,2.55
0,-22.83,42.97,974.37,36.62,28.69,4.88,-21.45,52.17,-60.39,-1.32,2.53
1,-21.97,42.97,974.37,37.23,28.08,5.49,-21.45,51.97,-59.81,-1.27,2.53
2,-21.85,42.72,974.24,37.23,30.52,4.88,-21.78,51.39,-60.62,-1.26,2.52
0,-22.46,43.09,974.24,37.23,28.08,6.10,-21.98,51.86,-59.94,-1.30,2.54
1,-22.46,43.21,974.73,37.84,29.30,4.88,-22.05,51.79,-60.56,-1.30,2.54
2,-21.97,42.97,974.37,37.23,28.08,4.88,-21.92,51.88,-60.75,-1.27,2.53
0,-22.95,42.48,974.24,38.45,29.91,4.88,-21.62,52.34,-60.77,-1.33,2.50
1,-21.97,42.60,974.49,37.84,29.91,5.49,-22.18,52.26,-60.60,-1.27,2.51
2,-23.19,42.60,974.61,37.23,29.30,5.49,-22.05,51.72,-60.47,-1.34,2.51
0,-22.09,43.33,974.00,39.06,28.69,4.27,-21.81,51.95,-60.80,-1.28,2.56
1,-22.46,42.97,973.88,38.45,28.69,4.27,-21.86,51.93,-59.72,-1.30,2.53
2,-23.19,43.21,974.00,37.84,30.52,3.66,-22.28,51.55,-59.77,-1.34,2.55
0,-23.07,43.21,974.24,38.45,29.30,3.66,-22.08,52.39,-59.24,-1.33,2.54
1,-22.09,43.70,973.63,36.62,29.30,4.88,-22.56,51.66,-60.73,-1.28,2.58
2,-22.09,43.70,974.37,37.23,28.69,5.49,-21.85,51.92,-60.41,-1.27,2.58
0,-22.09,43.09,974.49,36.01,29.30,3.66,-21.83,51.39,-59.28,-1.28,2.54
1,-21.61,42.97,974.73,37.84,30.52,4.88,-22.27,51.87,-60.16,-1.25,2.53
2,-22.22,43.09,973.51,37.23,30.52,4.88,-22.23,51.64,-60.31,-1.28,2.54
0,-23.44,43.09,974.49,37.84,29.30,4.88,-21.68,51.78,-60.61,-1.35,2.54
1,-22.83,42.72,974.49,39.06,28.08,4.88,-22.13,51.59,-61.02,-1.32,2.52
2,-21.97,43.33,973.88,37.84,28.08,5.49,-22.24,51.75,-60.68,-1.27,2.56
0,-22.58,43.21,974.24,37.84,28.69,4.27,-22.22,52.03,-60.72,-1.30,2.55
1,-22.83,43.09,974.37,37.84,28.69,3.66,-22.25,52.04,-59.20,-1.32,2.54
2,-23.32,43.09,974.24,37.84,29.91,3.05,-21.95,51.60,-60.73,-1.35,2.54
0,-22.46,42.24,974.73,37.84,29.91,3.66,-21.67,51.84,-59.68,-1.30,2.49
1,-22.58,41.75,974.49,37.84,29.30,4.27,-21.90,51.60,-60.56,-1.30,2.46
2,-22.22,43.33,974.00,36.62,29.30,5.49,-22.13,51.64,-61.12,-1.28,2.56
0,-21.48,43.21,973.88,37.23,29.30,5.49,-21.86,51.77,-60.80,-1.24,2.55
1,-21.97,43.46,974.37,37.23,28.69,3.66,-22.22,51.73,-60.41,-1.27,2.56
2,-22.34,43.33,974.00,37.23,30.52,4.27,-21.98,52.15,-61.06,-1.29,2.56
0,-22.83,43.21,975.10,38.45,30.52,4.88,-22.22,52.08,-60.23,-1.32,2.54
1,-22.22,42.85,973.88,35.40,29.30,3.66,-22.11,52.17,-61.00,-1.28,2.53
2,-22.09,42.72,974.24,37.84,27.47,4.27,-22.40,51.79,-60.89,-1.28,2.52
0,-22.58,42.97,974.49,35.40,29.91,5.49,-22.09,52.21,-60.85,-1.30,2.53
1,-22.83,42.72,974.24,37.84,29.30,3.66,-21.47,51.48,-60.41,-1.32,2.52
2,-22.58,43.58,973.51,37.84,29.30,4.27,-21.89,51.45,-60.77,-1.31,2.57
0,-22.22,44.07,974.61,37.84,28.69,3.66,-22.14,51.90,-60.89,-1.28,2.60
1,-23.32,43.46,975.10,36.62,27.47,4.27,-22.44,51.92,-61.24,-1.34,2.55
2,-22.46,43.33,973.51,38.45,28.69,5.49,-21.85,51.90,-60.93,-1.30,2.56
0,-21.85,42.36,975.59,37.84,29.30,4.88,-22.36,51.56,-60.40,-1.26,2.49
1,-23.07,42.48,974.98,36.62,29.30,4.88,-21.95,51.65,-60.01,-1.33,2.50
2,-22.34,42.85,974.37,39.06,28.69,6.10,-21.80,52.10,-60.17,-1.29,2.52
0,-22.09,43.21,974.12,36.62,28.69,5.49,-22.08,51.46,-61.07,-1.28,2.55
1,-21.97,42.85,973.88,38.45,29.30,4.88,-22.20,51.77,-60.96,-1.27,2.53
2,-22.58,44.07,974.61,36.01,29.30,6.10,-24.98,52.16,-61.85,-1.30,2.59
0,-22.09,43.09,974.00,37.84,29.30,4.88,-21.87,51.66,-60.67,-1.28,2.54
1,-22.22,44.31,974.37,38.45,31.13,4.27,-21.91,51.50,-61.30,-1.28,2.61
2,-22.83,42.85,974.49,37.84,29.30,4.88,-22.58,51.72,-61.71,-1.32,2.52
0,-22.22,43.33,975.10,37.23,28.08,3.66,-22.89,51.87,-60.74,-1.28,2.55
1,-22.83,42.48,974.24,36.62,29.91,3.05,-22.03,51.32,-61.08,-1.32,2.50
2,-22.71,43.46,974.24,38.45,29.30,4.88,-22.01,51.81,-60.55,-1.31,2.56
0,-21.97,43.58,974.24,37.84,29.30,4.27,-22.08,51.92,-60.84,-1.27,2.57
1,-22.58,43.46,974.37,39.06,30.52,3.66,-22.33,51.89,-61.00,-1.30,2.56
2,-22.95,42.36,974.00,37.23,29.30,3.66,-22.16,51.83,-60.90,-1.33,2.50
0,-22.34,42.97,974.98,37.23,28.69,6.10,-22.11,51.06,-60.67,-1.29,2.53
1,-22.58,42.72,974.24,37.23,29.30,4.27,-22.36,51.83,-60.19,-1.30,2.52
2,-22.83,42.85,974.49,37.84,29.91,5.49,-22.60,51.51,-59.75,-1.32,2.52
0,-21.61,43.09,973.75,36.62,28.69,3.05,-21.80,51.75,-61.04,-1.25,2.54
1,-21.36,42.97,973.88,37.23,27.47,5.49,-22.01,51.28,-60.94,-1.23,2.54
2,-22.09,42.36,974.37,36.01,29.91,4.88,-21.94,51.56,-60.77,-1.28,2.50
0,-22.22,43.46,974.24,37.84,28.69,3.05,-21.98,51.68,-60.23,-1.28,2.56
1,-22.83,43.33,974.24,36.01,29.30,4.88,-22.34,51.59,-59.88,-1.32,2.55
2,-22.34,43.21,974.61,37.84,29.30,4.27,-21.75,51.57,-60.88,-1.29,2.55
0,-23.32,43.46,973.88,38.45,29.30,5.49,-21.58,51.86,-61.21,-1.35,2.56
1,-22.46,43.58,974.85,39.06,28.69,4.88,-21.73,51.73,-61.49,-1.29,2.56
2,-21.48,43.46,974.12,37.23,28.69,3.66,-22.24,51.78,-60.95,-1.24,2.56
0,-22.71,43.09,973.88,37.23,29.30,4.27,-21.61,51.89,-60.03,-1.31,2.54
1,-22.34,43.21,974.24,37.23,29.91,4.88,-21.75,51.99,-60.25,-1.29,2.55
2,-22.34,43.21,974.00,34.79,29.91,4.88,-21.72,51.92,-60.39,-1.29,2.55
0,-21.73,43.09,974.49,37.84,29.91,6.10,-21.80,51.64,-59.92,-1.25,2.54
1,-22.71,43.58,973.75,37.23,29.91,4.88,-22.22,51.90,-59.92,-1.31,2.57
2,-22.22,42.60,974.00,37.84,30.52,4.88,-22.40,51.66,-60.34,-1.28,2.51
0,-21.97,43.09,973.88,37.84,29.30,5.49,-21.58,51.53,-61.10,-1.27,2.54
1,-22.34,43.58,974.00,37.23,28.08,4.88,-22.50,51.37,-60.80,-1.29,2.57
2,-22.34,43.95,974.12,38.45,27.47,5.49,-21.84,51.35,-60.78,-1.29,2.59
0,-23.32,42.85,973.75,38.45,28.69,4.88,-21.84,51.92,-60.52,-1.35,2.53
1,-21.73,42.60,973.75,37.23,28.69,3.66,-21.80,51.86,-61.54,-1.26,2.52
2,-22.71,42.60,974.00,36.62,29.91,4.27,-21.34,51.61,-60.46,-1.31,2.51
0,-23.19,43.82,974.00,38.45,29.30,4.27,-22.22,52.05,-60.06,-1.34,2.58
1,-23.19,42.72,974.00,39.67,28.69,6.10,-22.05,51.81,-60.62,-1.34,2.52
2,-21.48,43.46,973.75,37.84,30.52,3.66,-22.16,51.84,-60.02,-1.24,2.57
0,-22.71,44.07,974.73,36.62,30.52,4.88,-21.95,51.27,-60.25,-1.31,2.59
1,-22.46,42.36,974.12,36.62,29.91,4.88,-21.89,51.71,-60.97,-1.30,2.50
2,-22.58,42.72,974.24,39.06,28.69,4.88,-21.86,51.57,-61.28,-1.30,2.52
0,-22.34,43.09,974.37,36.62,29.30,6.71,-21.77,51.34,-60.57,-1.29,2.54
1,-22.95,42.60,975.10,37.84,28.69,4.88,-22.16,51.94,-59.96,-1.32,2.51
2,-22.46,42.97,973.88,36.01,29.30,4.27,-22.39,51.84,-61.15,-1.30,2.53
0,-22.09,43.95,973.51,38.45,29.91,5.49,-22.16,51.60,-60.74,-1.28,2.59
1,-22.58,43.95,973.88,37.84,29.91,5.49,-22.02,51.72,-60.79,-1.30,2.59
2,-23.44,43.95,973.39,36.62,29.30,4.27,-22.19,51.67,-60.56,-1.35,2.59
0,-21.61,42.97,973.39,37.23,29.30,4.88,-22.52,52.43,-60.60,-1.25,2.54
1,-22.46,43.46,974.24,36.62,29.30,4.27,-22.19,51.78,-60.12,-1.30,2.56
2,-22.83,43.46,974.00,36.01,29.30,4.27,-21.66,51.66,-60.03,-1.32,2.56
0,-23.32,43.33,974.00,38.45,31.13,3.66,-22.24,52.14,-60.78,-1.35,2.55
1,-22.22,42.72,974.49,39.06,28.08,6.10,-21.50,51.64,-60.89,-1.28,2.52
2,-22.46,42.72,973.75,37.23,29.30,4.27,-22.20,51.81,-60.60,-1.30,2.52
0,-23.07,42.97,974.12,39.06,31.13,4.88,-22.11,51.68,-59.45,-1.33,2.53
1,-22.71,42.85,974.00,37.84,29.30,4.27,-21.75,51.75,-60.22,-1.31,2.53
2,-21.61,42.72,974.37,38.45,30.52,4.88,-21.77,51.66,-60.21,-1.25,2.52
0,-22.83,43.33,974.49,37.84,28.69,6.10,-22.08,51.97,-60.19,-1.32,2.55
1,-22.83,42.36,974.49,36.01,28.08,4.27,-21.92,51.90,-61.36,-1.32,2.49
2,-23.32,42.97,974.37,37.23,29.91,4.88,-22.03,51.77,-61.39,-1.35,2.53
0,-22.95,42.97,974.12,38.45,29.30,3.66,-21.98,52.11,-60.93,-1.33,2.53
1,-22.71,43.33,974.73,35.40,28.69,4.88,-22.07,51.35,-60.49,-1.31,2.55
2,-22.71,42.85,974.00,37.84,26.86,3.05,-22.18,51.82,-60.93,-1.31,2.53
0,-22.09,42.36,974.37,36.62,29.30,4.88,-21.72,51.72,-61.18,-1.28,2.50
1,-22.34,43.21,974.85,36.01,28.69,5.49,-22.00,51.66,-61.25,-1.29,2.54
2,-23.44,43.46,973.88,38.45,29.91,5.49,-21.95,52.15,-60.75,-1.35,2.56
0,-22.83,42.97,974.61,36.62,28.08,4.27,-21.90,52.06,-60.19,-1.32,2.53
1,-22.09,43.21,974.00,37.23,29.91,3.05,-22.05,51.67,-60.56,-1.28,2.55
2,-22.95,43.70,974.12,38.45,29.91,3.66,-21.70,51.75,-60.89,-1.32,2.57
0,-22.95,42.48,974.37,37.23,29.91,5.49,-22.01,51.53,-60.27,-1.33,2.50
1,-21.61,42.48,975.34,38.45,28.69,4.27,-22.18,51.49,-60.78,-1.25,2.50
2,-21.73,42.11,973.63,37.84,27.47,4.27,-21.81,51.04,-60.82,-1.26,2.49
0,-21.97,42.97,974.49,35.40,29.91,3.05,-22.07,51.83,-60.57,-1.27,2.53
1,-23.93,42.11,974.37,37.23,29.91,5.49,-21.96,51.43,-60.69,-1.38,2.48
2,-22.58,43.33,974.24,37.84,29.30,5.49,-21.78,51.51,-61.49,-1.30,2.55
0,-22.71,43.33,973.88,36.62,29.30,4.88,-21.23,51.93,-61.33,-1.31,2.55
