7886,1,-45.90,15.01,973.63,40.28,30.52,2.44,-22.53,42.71,-36.79
7938,2,-45.17,15.26,973.51,39.67,31.13,3.66,-22.53,42.79,-36.04
7989,0,-46.51,15.38,973.88,39.67,30.52,4.27,-22.28,43.12,-36.16
8040,1,-47.49,15.26,973.75,39.06,29.30,3.66,-22.96,42.77,-36.04
8091,2,-45.04,16.60,972.53,39.67,29.91,3.05,-23.14,42.63,-35.33
8141,0,-45.53,15.38,972.78,39.67,32.35,4.88,-22.06,42.70,-36.57
8193,1,-46.14,14.89,973.02,39.67,31.13,3.05,-22.40,42.48,-35.71
8244,2,-45.53,14.89,971.19,39.06,31.13,4.27,-22.33,42.36,-36.47
8295,0,-46.51,15.38,972.66,38.45,30.52,4.27,-22.84,42.53,-36.71
8345,1,-45.78,16.60,973.51,38.45,31.13,4.27,-22.46,42.11,-35.82
8396,2,-44.80,15.38,973.63,39.06,32.35,4.27,-22.49,42.43,-36.25
8448,0,-46.26,15.63,973.88,39.67,31.13,5.49,-22.30,42.54,-36.29
8499,1,-46.14,16.24,973.75,40.28,31.13,4.27,-22.47,42.92,-36.17
8549,2,-45.78,15.75,974.73,39.06,30.52,4.27,-22.47,43.21,-35.75
8600,0,-46.26,16.72,972.29,37.84,31.13,4.27,-22.36,42.57,-35.36
8651,1,-44.80,14.28,971.92,38.45,30.52,4.27,-22.72,43.10,-35.10
8702,2,-45.90,15.26,974.24,40.89,29.91,3.66,-23.10,43.16,-35.97
8753,0,-46.51,15.50,973.51,39.67,31.13,3.66,-22.40,42.94,-36.35
8804,1,-46.75,15.87,974.49,37.84,29.91,4.27,-22.53,42.42,-36.83
8855,2,-46.39,15.75,974.00,39.06,30.52,5.49,-22.85,42.83,-35.62
8905,0,-46.51,13.79,974.12,37.23,30.52,3.66,-22.55,42.30,-36.39
8956,1,-46.75,15.50,973.39,39.67,31.74,4.27,-22.67,42.36,-35.67
9008,2,-45.65,15.99,972.17,39.06,29.91,4.27,-22.52,42.29,-36.17
